a,q,t,dw,hh,id,pop,name,rgid,rpid,ruid,rguid,Transit Time,Car Time,Bike Time
0.5462,0,DA,743,737,59152414,1800,59152414,5915,5915001,9330504.07,59933,123.6833333,76.13333333,207.1333333
0.086,0,DA,131,130,59152415,441,59152415,5915,5915001,9330504.07,59933,120.9,73.55,209.75
0.0583,0,DA,80,79,59152416,246,59152416,5915,5915001,9330504.03,59933,118.5833333,75.01666667,211.1833333
0.1927,0,DA,210,200,59152417,655,59152417,5915,5915001,9330504.03,59933,121.2166667,74.85,212.6833333
0.64,0,DA,672,658,59152418,1844,59152418,5915,5915001,9330504.03,59933,121.3833333,72.45,212.15
0.0825,0,DA,114,111,59152419,344,59152419,5915,5915001,9330504.03,59933,121.2666667,75,211.55
0.1403,0,DA,172,168,59152420,544,59152420,5915,5915001,9330504.03,59933,117.5166667,76.73333333,210.25
0.2176,0,DA,171,167,59152421,506,59152421,5915,5915001,9330504.03,59933,120.7833333,76.46666667,209.7166667
0.1671,0,DA,145,143,59152422,459,59152422,5915,5915001,9330504.03,59933,121.4333333,73.5,207.9166667
0.3587,0,DA,243,235,59152423,719,59152423,5915,5915001,9330504.03,59933,117.5,74.25,206.6666667
0.4164,0,DA,346,340,59152424,1024,59152424,5915,5915001,9330504.17,59933,116.5333333,75.41666667,205.0666667
0.2576,0,DA,297,294,59152425,960,59152425,5915,5915001,9330504.17,59933,119.1833333,76.13333333,204.5166667
0.4434,0,DA,349,342,59152431,718,59152431,5915,5915001,9330504.15,59933,115.8166667,75.88333333,203.1833333
3.5907,0,DA,389,375,59152432,1091,59152432,5915,5915001,9330504.15,59933,131.6333333,73.16666667,203.3833333
0.3074,0,DA,14,14,59152433,26,59152433,5915,5915813,9330504.14,59933,148.6833333,77.68333333,212.8333333
11.7368,0,DA,269,245,59152434,712,59152434,5915,5915001,9330504.03,59933,???,77.86666667,216.0666667
0.4108,0,DA,320,312,59152435,692,59152435,5915,5915075,9330401.01,59933,127.4166667,77.98333333,202.05
0.1247,0,DA,367,348,59152436,623,59152436,5915,5915075,9330401.04,59933,132.1333333,79.05,204.1666667
0.3748,0,DA,674,635,59152437,1238,59152437,5915,5915075,9330401.04,59933,124.6833333,79.76666667,200.7833333
0.1143,0,DA,166,158,59152440,447,59152440,5915,5915075,9330401.03,59933,137.4,81.55,205.85
0.1611,0,DA,133,127,59152441,384,59152441,5915,5915075,9330401.03,59933,139.8833333,80.48333333,203.1333333
0.2051,0,DA,324,315,59152442,759,59152442,5915,5915075,9330401.03,59933,,,
0.1531,0,DA,197,187,59152443,517,59152443,5915,5915075,9330402.04,59933,,,
0.1225,0,DA,116,114,59152444,356,59152444,5915,5915075,9330402.04,59933,136.55,78.96666667,199.7
0.2162,0,DA,394,380,59152445,848,59152445,5915,5915075,9330402.04,59933,127.75,78.23333333,198.15
0.128,0,DA,158,153,59152446,444,59152446,5915,5915075,9330402.04,59933,133.5666667,80.71666667,199.3166667
0.1882,0,DA,161,154,59152448,466,59152448,5915,5915075,9330402.04,59933,143.0333333,80.01666667,199.7166667
0.1373,0,DA,141,138,59152449,413,59152449,5915,5915075,9330402.04,59933,138.4333333,78.1,199.2166667
0.7166,0,DA,283,275,59152450,707,59152450,5915,5915075,9330402.04,59933,128.1833333,78.2,200.3333333
0.1738,0,DA,209,202,59152451,596,59152451,5915,5915075,9330402.03,59933,132.2166667,77.8,199.6666667
0.3043,0,DA,106,100,59152452,282,59152452,5915,5915075,9330402.03,59933,128.15,77.66666667,198.4
0.1499,0,DA,230,228,59152453,689,59152453,5915,5915075,9330402.03,59933,128.7166667,77.73333333,197.6833333
0.6066,0,DA,248,242,59152454,665,59152454,5915,5915075,9330402.02,59933,132.2833333,76.91666667,194.25
0.2533,0,DA,712,696,59152455,1474,59152455,5915,5915075,9330402.02,59933,131.1833333,77.9,197.6333333
0.2847,0,DA,954,937,59152456,1657,59152456,5915,5915075,9330402.03,59933,126.05,78.18333333,198.0833333
0.0387,0,DA,317,304,59152458,486,59152458,5915,5915075,9330401.04,59933,131.2666667,77.28333333,200.0666667
0.1172,0,DA,369,352,59152459,536,59152459,5915,5915075,9330401.04,59933,125.8833333,80.93333333,200.4333333
0.118,0,DA,439,405,59152460,813,59152460,5915,5915075,9330401.01,59933,134.1166667,77.7,199.7166667
0.1986,0,DA,171,158,59152461,496,59152461,5915,5915075,9330401.01,59933,130.2333333,78.6,198.5833333
0.2565,0,DA,283,276,59152462,752,59152462,5915,5915075,9330402.02,59933,131.9333333,75.2,196.95
0.2206,0,DA,264,257,59152463,708,59152463,5915,5915075,9330402.02,59933,131.5333333,75.01666667,194.65
0.3603,0,DA,212,208,59152464,605,59152464,5915,5915075,9330402.02,59933,128.4333333,75.95,194.7833333
0.125,0,DA,116,113,59152465,337,59152465,5915,5915075,9330402.02,59933,128.8666667,76.18333333,192.2666667
0.174,0,DA,205,201,59152466,589,59152466,5915,5915075,9330402.02,59933,130.6,77.55,193.7833333
0.9587,0,DA,150,148,59152467,426,59152467,5915,5915075,9330402.02,59933,139.1833333,75.3,190.4
0.3354,0,DA,158,156,59152468,420,59152468,5915,5915075,9330403.04,59933,134.2166667,74.65,189.4833333
0.2053,0,DA,156,152,59152469,430,59152469,5915,5915075,9330403.04,59933,128.3833333,76.98333333,192.6166667
5.0931,0,DA,148,140,59152470,401,59152470,5915,5915075,9330404.02,59933,662.6833333,79.63333333,193.4166667
0.6277,0,DA,167,162,59152471,433,59152471,5915,5915075,9330404.02,59933,135.7833333,80.11666667,205.35
1.256,0,DA,177,176,59152472,491,59152472,5915,5915075,9330404.01,59933,141.05,83.96666667,205.1666667
0.3396,0,DA,373,357,59152474,1052,59152474,5915,5915075,9330400.06,59933,138.15,82.78333333,207.25
0.2027,0,DA,258,253,59152477,763,59152477,5915,5915075,9330400.05,59933,140.4,80.13333333,204.4166667
0.2342,0,DA,267,262,59152479,747,59152479,5915,5915075,9330404.01,59933,140.7666667,81.9,201.85
0.6585,0,DA,594,559,59152480,1588,59152480,5915,5915075,9330401.03,59933,140.6666667,79.05,207.6666667
0.6027,0,DA,284,278,59152481,601,59152481,5915,5915075,9330401.04,59933,135.4666667,80.6,208.8166667
0.0558,0,DA,176,173,59152482,245,59152482,5915,5915075,9330401.04,59933,130.6333333,79.1,207.3833333
2.4927,0,DA,515,504,59152483,1505,59152483,5915,5915075,9330400.05,59933,604.4666667,83.88333333,215.2166667
6.7761,0,DA,235,214,59152491,705,59152491,5915,5915001,9330501.01,59933,161.85,74.03333333,216
2.6428,0,DA,150,141,59152492,371,59152492,5915,5915001,9330501.02,59933,???,81.08333333,227.1666667
2.4309,0,DA,204,199,59152494,626,59152494,5915,5915001,9330501.02,59933,???,77.26666667,229.4333333
0.3339,0,DA,143,140,59152495,406,59152495,5915,5915001,9330501.02,59933,???,79.36666667,233.7166667
3.252,0,DA,246,241,59152496,741,59152496,5915,5915001,9330501.02,59933,???,79.2,233.1666667
2.3736,0,DA,377,368,59152497,1083,59152497,5915,5915001,9330501.02,59933,???,76.9,241.3666667
1.2812,0,DA,149,142,59152498,425,59152498,5915,5915001,9330501.02,59933,???,74.23333333,229.0166667
1.5501,0,DA,238,231,59152499,715,59152499,5915,5915001,9330501.02,59933,473.0333333,77.06666667,228.85
1.9961,0,DA,248,235,59152500,664,59152500,5915,5915001,9330501.02,59933,459.8666667,74.56666667,225.4166667
7.2261,0,DA,285,269,59152501,803,59152501,5915,5915001,9330501.01,59933,464.9833333,73.91666667,219.15
5.0987,0,DA,538,519,59152502,996,59152502,5915,5915001,9330501.01,59933,171.6166667,66.2,214.7166667
2.9156,0,DA,235,215,59152507,559,59152507,5915,5915001,9330506.02,59933,464.1,75.61666667,245.4333333
0.109,0,DA,146,137,59152510,429,59152510,5915,5915001,9330506.02,59933,453.2333333,74.88333333,242.7
0.1355,0,DA,147,144,59152511,434,59152511,5915,5915001,9330506.02,59933,454.45,75.35,241.6666667
0.2092,0,DA,221,209,59152512,636,59152512,5915,5915001,9330506.02,59933,454.4666667,74.46666667,241.2833333
0.1361,0,DA,153,151,59152514,461,59152514,5915,5915001,9330506.01,59933,461.8166667,78.96666667,243.8333333
0.1897,0,DA,308,302,59152515,788,59152515,5915,5915001,9330506.01,59933,461.55,78.7,245.15
0.1086,0,DA,194,180,59152516,444,59152516,5915,5915001,9330506.02,59933,454.4,75.46666667,245.9666667
0.2843,0,DA,276,253,59152517,585,59152517,5915,5915001,9330506.02,59933,451.0333333,77.88333333,246.8666667
0.1503,0,DA,162,154,59152518,448,59152518,5915,5915001,9330506.02,59933,455.0333333,76.53333333,247.6833333
0.0857,0,DA,144,136,59152519,421,59152519,5915,5915001,9330506.02,59933,455.7666667,77.86666667,248.2
0.6576,0,DA,277,271,59152520,827,59152520,5915,5915001,9330506.02,59933,456.5833333,77.91666667,251.5
0.2471,0,DA,495,477,59152523,1162,59152523,5915,5915001,9330506.01,59933,456.05,78.85,248.2
1.278,0,DA,376,357,59152524,1200,59152524,5915,5915001,9330506.01,59933,485.65,81.9,249.3166667
3.1446,0,DA,326,314,59152531,942,59152531,5915,5915001,9330501.02,59933,454.5333333,73.28333333,229.8
5.4157,0,DA,269,257,59152537,716,59152537,5915,5915075,9330400.04,59933,726.6166667,89.36666667,220.5166667
2.5614,0,DA,509,499,59152539,1571,59152539,5915,5915075,9330400.04,59933,150.8833333,86,211.4
0.1497,0,DA,144,139,59152540,387,59152540,5915,5915075,9330404.01,59933,143.4,83.78333333,210.25
1.3338,0,DA,120,113,59152541,327,59152541,5915,5915075,9330404.01,59933,142.0333333,83.66666667,208.4333333
1.2041,0,DA,163,155,59152542,450,59152542,5915,5915075,9330404.01,59933,163.7833333,86.7,214.8
1.8919,0,DA,117,109,59152543,308,59152543,5915,5915075,9330404.01,59933,166.9666667,85.83333333,215.9
4.3765,0,DA,226,219,59152544,753,59152544,5915,5915075,9330404.01,59933,???,89.98333333,216.9666667
7.8617,0,DA,354,338,59152547,1014,59152547,5915,5915075,9330404.01,59933,737.3666667,89.75,222.3333333
16.2196,0,DA,262,254,59152548,702,59152548,5915,5915075,9330404.01,59933,???,96.3,249.8666667
2.6877,0,DA,186,178,59152559,521,59152559,5915,5915001,9330502.02,59933,181.9,62.23333333,207.0166667
0.6497,0,DA,334,326,59152560,589,59152560,5915,5915001,9330502.02,59933,183.6,60.21666667,203.8166667
1.1316,0,DA,230,219,59152561,412,59152561,5915,5915001,9330502.02,59933,179.3833333,61.01666667,202.75
1.6962,0,DA,173,172,59152562,518,59152562,5915,5915001,9330502.02,59933,196.3166667,65.01666667,206.2166667
0.9752,0,DA,194,187,59152563,389,59152563,5915,5915001,9330502.02,59933,178.4666667,62.81666667,201.7
1.7401,0,DA,182,173,59152564,473,59152564,5915,5915001,9330502.02,59933,160.8833333,60.36666667,204.8166667
0.2667,0,DA,194,190,59152566,578,59152566,5915,5915001,9330502.03,59933,145.8666667,64.31666667,210.6166667
0.2406,0,DA,182,167,59152567,477,59152567,5915,5915001,9330502.01,59933,149.2,61.81666667,202.4
0.2086,0,DA,154,146,59152568,309,59152568,5915,5915001,9330502.01,59933,152.0833333,63.15,204.95
0.2129,0,DA,171,165,59152569,481,59152569,5915,5915001,9330502.01,59933,154.25,61.3,204.75
0.2025,0,DA,173,170,59152570,483,59152570,5915,5915001,9330502.02,59933,160.35,60.96666667,199.65
0.3722,0,DA,131,122,59152571,361,59152571,5915,5915001,9330502.02,59933,178.2333333,60.43333333,198.6833333
10.1732,0,DA,87,77,59152572,246,59152572,5915,5915004,9330180.08,59933,204.4666667,57.01666667,195.0666667
5.1975,0,DA,100,89,59152574,271,59152574,5915,5915004,9330180.08,59933,???,58.83333333,207.45
0.422,0,DA,267,260,59152578,659,59152578,5915,5915004,9330181.16,59933,144.15,47.06666667,186.55
1.3222,0,DA,33,31,59152579,71,59152579,5915,5915801,9330181.15,59933,143.85,50.18333333,195.5333333
0.3252,0,DA,307,273,59152580,774,59152580,5915,5915004,9330181.16,59933,132.4833333,50.81666667,187.7333333
0.0818,0,DA,264,251,59152581,491,59152581,5915,5915007,9330170.08,59933,129.8833333,47.91666667,190.0833333
0.1451,0,DA,230,213,59152582,585,59152582,5915,5915007,9330170.08,59933,130.1333333,48.06666667,186.7333333
0.1217,0,DA,314,294,59152583,617,59152583,5915,5915007,9330170.08,59933,132,48.46666667,189.0666667
0.1649,0,DA,257,239,59152584,592,59152584,5915,5915007,9330170.08,59933,133.7833333,51.38333333,185.3
0.1544,0,DA,171,163,59152585,611,59152585,5915,5915007,9330170.07,59933,133.4,50.66666667,181.9833333
0.1306,0,DA,152,145,59152586,393,59152586,5915,5915007,9330170.07,59933,113.2833333,48.73333333,180.0333333
0.1221,0,DA,205,196,59152587,382,59152587,5915,5915007,9330170.07,59933,114.55,49.78333333,182.0833333
0.062,0,DA,457,434,59152588,641,59152588,5915,5915007,9330170.05,59933,108.9666667,51.88333333,181.7833333
0.1002,0,DA,360,348,59152589,493,59152589,5915,5915007,9330170.05,59933,106.5333333,49.8,181.9666667
0.0764,0,DA,621,575,59152590,916,59152590,5915,5915007,9330170.05,59933,105.0833333,50.43333333,176.7833333
0.0821,0,DA,622,603,59152591,888,59152591,5915,5915007,9330170.05,59933,104.8833333,50.51666667,176.5333333
0.1233,0,DA,847,731,59152592,1165,59152592,5915,5915007,9330170.03,59933,103.7166667,51.93333333,177.3166667
0.062,0,DA,434,418,59152593,609,59152593,5915,5915007,9330170.03,59933,104.3,50.83333333,179.7333333
0.0404,0,DA,442,420,59152594,568,59152594,5915,5915007,9330170.03,59933,106.5666667,50.11666667,178.0166667
0.079,0,DA,558,535,59152595,848,59152595,5915,5915007,9330170.03,59933,105.4166667,51.2,177.65
0.078,0,DA,232,224,59152596,735,59152596,5915,5915007,9330170.04,59933,105.9833333,47.86666667,177.0333333
0.1075,0,DA,251,229,59152597,513,59152597,5915,5915007,9330170.04,59933,109.7,51.35,182.3
0.4292,0,DA,276,244,59152598,617,59152598,5915,5915007,9330170.04,59933,114.7666667,51.86666667,179.4333333
0.1416,0,DA,138,131,59152599,368,59152599,5915,5915004,9330181.1,59933,111.7833333,50.23333333,176.9166667
0.1471,0,DA,153,143,59152600,432,59152600,5915,5915004,9330181.1,59933,113.4833333,50.45,177.55
0.1586,0,DA,242,237,59152601,463,59152601,5915,5915004,9330181.1,59933,120.0333333,50.43333333,177.3
1.6745,0,DA,217,216,59152602,587,59152602,5915,5915004,9330181.1,59933,123.7666667,49.53333333,176.4833333
0.223,0,DA,263,249,59152603,678,59152603,5915,5915004,9330181.1,59933,114.1666667,51.73333333,178.7666667
0.2727,0,DA,258,250,59152604,698,59152604,5915,5915004,9330181.1,59933,110.3166667,51.15,179.9333333
0.2631,0,DA,276,253,59152605,713,59152605,5915,5915007,9330170.04,59933,112.7333333,51.46666667,183.2333333
0.2294,0,DA,280,263,59152606,728,59152606,5915,5915007,9330170.04,59933,109.7833333,51.7,181.55
0.3274,0,DA,229,223,59152607,580,59152607,5915,5915004,9330181.09,59933,110.5666667,53.2,179.9
0.1821,0,DA,209,191,59152608,572,59152608,5915,5915007,9330170.04,59933,110.65,52.46666667,182.4833333
0.2133,0,DA,202,193,59152609,585,59152609,5915,5915004,9330181.08,59933,108.7166667,53.33333333,184.8333333
0.4008,0,DA,217,207,59152610,581,59152610,5915,5915004,9330181.09,59933,110.1333333,52.71666667,182.2666667
0.1581,0,DA,94,94,59152611,280,59152611,5915,5915004,9330181.09,59933,108.4166667,52.25,182.8666667
0.1905,0,DA,101,96,59152612,319,59152612,5915,5915004,9330181.09,59933,112.8666667,49.5,180.3833333
0.3038,0,DA,191,185,59152613,546,59152613,5915,5915004,9330181.09,59933,110.9333333,51.95,180.3166667
0.1911,0,DA,199,193,59152614,512,59152614,5915,5915004,9330181.09,59933,106.1166667,51.7,182.0666667
0.2167,0,DA,380,372,59152615,688,59152615,5915,5915004,9330181.09,59933,107.0666667,53.45,182.3666667
0.2369,0,DA,274,261,59152616,661,59152616,5915,5915004,9330181.07,59933,104.6166667,51.43333333,183.2166667
0.142,0,DA,168,161,59152617,406,59152617,5915,5915004,9330181.07,59933,107.4166667,53.53333333,185.6
0.1986,0,DA,229,220,59152618,592,59152618,5915,5915004,9330181.08,59933,107.5666667,54.66666667,185.0166667
0.1314,0,DA,174,166,59152619,425,59152619,5915,5915004,9330181.08,59933,111.1666667,54.86666667,186.75
0.2023,0,DA,185,175,59152620,542,59152620,5915,5915004,9330181.08,59933,108.2166667,54,185.9833333
0.477,0,DA,267,253,59152621,690,59152621,5915,5915004,9330181.08,59933,118.8666667,54,188.2333333
0.5747,0,DA,270,245,59152622,583,59152622,5915,5915007,9330170.04,59933,117.8,50.73333333,184.9
0.1191,0,DA,336,311,59152623,593,59152623,5915,5915007,9330170.04,59933,112.4166667,51.08333333,182.4833333
0.1226,0,DA,500,472,59152624,748,59152624,5915,5915007,9330170.03,59933,108.9166667,51.3,181.5666667
0.0625,0,DA,317,302,59152625,457,59152625,5915,5915007,9330170.03,59933,107.7666667,53.3,182.1
0.0893,0,DA,268,243,59152626,466,59152626,5915,5915007,9330170.04,59933,112.4333333,52.8,186.6666667
0.1059,0,DA,320,281,59152627,450,59152627,5915,5915007,9330170.04,59933,116.0333333,52.6,193.6166667
0.0974,0,DA,230,212,59152628,406,59152628,5915,5915007,9330170.08,59933,111.05,51.41666667,183.6333333
0.1803,0,DA,397,361,59152629,741,59152629,5915,5915007,9330170.08,59933,131.6833333,49.28333333,186.55
0.1744,0,DA,297,264,59152630,541,59152630,5915,5915007,9330170.08,59933,134.05,49.96666667,188.75
0.1566,0,DA,0,0,59152631,0,59152631,5915,5915004,9330180.08,59933,147.65,47.43333333,196.35
0.6508,0,DA,235,225,59152632,574,59152632,5915,5915004,9330181.07,59933,113.2833333,50.96666667,184.4833333
0.203,0,DA,183,182,59152633,490,59152633,5915,5915004,9330181.07,59933,109.8166667,52.4,183.3166667
0.1745,0,DA,159,156,59152634,432,59152634,5915,5915004,9330181.07,59933,108.8166667,52.61666667,181.0666667
0.1724,0,DA,162,159,59152635,466,59152635,5915,5915004,9330181.07,59933,107.7666667,51.26666667,180.75
0.2859,0,DA,158,153,59152636,442,59152636,5915,5915004,9330181.07,59933,107.8833333,49.28333333,180.95
0.2089,0,DA,200,192,59152637,547,59152637,5915,5915004,9330181.03,59933,106.3833333,51.1,180.0666667
0.2062,0,DA,167,157,59152638,434,59152638,5915,5915004,9330181.03,59933,109.6666667,51.16666667,179.9166667
0.2198,0,DA,153,147,59152640,419,59152640,5915,5915004,9330181.03,59933,102.5833333,49.6,177.8833333
1.0422,0,DA,444,434,59152641,808,59152641,5915,5915004,9330181.03,59933,107.4666667,51.88333333,176.5833333
0.7019,0,DA,144,133,59152642,444,59152642,5915,5915004,9330181.03,59933,104.7666667,48.41666667,174.9
0.9823,0,DA,223,214,59152643,697,59152643,5915,5915004,9330181.03,59933,118.6,50.18333333,175.2166667
1.1812,0,DA,269,251,59152644,702,59152644,5915,5915004,9330181.03,59933,103.2166667,46.75,172
0.5401,0,DA,228,219,59152645,675,59152645,5915,5915004,9330181.12,59933,113,47.1,169
1.0926,0,DA,497,472,59152646,1326,59152646,5915,5915004,9330181.12,59933,95.31666667,44.46666667,165.65
1.1456,0,DA,173,170,59152647,560,59152647,5915,5915004,9330181.12,59933,110.6166667,46.96666667,169.9166667
0.6572,0,DA,157,148,59152648,439,59152648,5915,5915004,9330181.12,59933,124.2833333,48.46666667,171.6833333
0.7538,0,DA,975,942,59152650,2083,59152650,5915,5915004,9330181.14,59933,98.68333333,45.93333333,168.5333333
0.3349,0,DA,548,535,59152651,860,59152651,5915,5915004,9330181.13,59933,99.1,48.45,169.75
0.4449,0,DA,633,618,59152652,1763,59152652,5915,5915004,9330181.14,59933,102.8833333,47.85,169.9666667
0.25,0,DA,320,313,59152653,745,59152653,5915,5915004,9330181.14,59933,107.8166667,49.08333333,171.0666667
0.3313,0,DA,201,189,59152654,587,59152654,5915,5915004,9330181.17,59933,108.0666667,50.81666667,174.7333333
0.1401,0,DA,216,207,59152655,475,59152655,5915,5915004,9330181.17,59933,104.15,50.41666667,173.4666667
0.1203,0,DA,400,389,59152657,689,59152657,5915,5915004,9330181.11,59933,101.8333333,50.9,175.1666667
0.3263,0,DA,522,507,59152658,1097,59152658,5915,5915004,9330181.1,59933,104.8666667,49.45,172.8166667
0.1548,0,DA,182,179,59152659,497,59152659,5915,5915004,9330181.11,59933,108.3166667,49.48333333,174.45
0.1099,0,DA,325,316,59152660,538,59152660,5915,5915004,9330181.11,59933,109.6,49.96666667,175.2666667
0.2525,0,DA,555,533,59152661,969,59152661,5915,5915004,9330181.11,59933,106.1,49.85,175.1
0.1195,0,DA,612,587,59152662,1027,59152662,5915,5915004,9330181.18,59933,103.8666667,49.15,174.6
0.4095,0,DA,579,556,59152667,919,59152667,5915,5915004,9330181.17,59933,127.2666667,50.06666667,174.0833333
0.1746,0,DA,220,208,59152668,578,59152668,5915,5915004,9330181.17,59933,126.8666667,45.36666667,175.4
0.3274,0,DA,495,464,59152669,934,59152669,5915,5915004,9330181.16,59933,131.8333333,50.35,180.8
0.2156,0,DA,256,243,59152670,692,59152670,5915,5915004,9330181.16,59933,127.2666667,48.71666667,179.6833333
0.2143,0,DA,259,242,59152671,633,59152671,5915,5915007,9330170.07,59933,128.7833333,48.58333333,182.6666667
0.1524,0,DA,163,159,59152672,457,59152672,5915,5915004,9330181.16,59933,129.45,47.35,182.5333333
